job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.67,PG03,1.67,1.42,RM_type_C,Permanent,Male,1989,Y,1,0,1,level_4,3.37,2012,5,5,2,2,0,12,0,1,93.00666667,96.94,2,achiev_50%-100%,achiev_> 1.5,not reached
JG04,1.75,PG03,1.75,4.17,RM_type_A,Permanent,Female,1985,Y,2,1,1,level_4,3.29,2008,6,6,2,4,0,4,1,1,73.58666667,76.62,0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,2.42,RM_type_B,Permanent,Male,1987,N,0,0,0,level_4,2.81,2010,2,2,1,2,0,3,2,1,103.73,111.35,3,achiev_< 50%,achiev_> 1.5,reached
JG04,1.83,PG03,1.83,1.67,RM_type_A,Permanent,Male,1992,N,0,0,0,,0,0,2,2,4,3,0,6,0,1,89.745,102.16,1,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.75,PG03,1.75,1.42,RM_type_A,Permanent,Male,1988,N,0,0,0,level_4,3.05,2011,5,5,2,2,0,2,0,1,90.49333333,113.39,2,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.5,PG03,1.5,0,RM_type_A,Permanent,Male,1987,N,0,0,0,level_4,3.77,2011,5,5,3,3,0,0,0,1,74.81666667,82.18,0,achiev_> 1.5,achiev_50%-100%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Female,1988,N,0,0,0,level_4,3.34,2011,3,3,2,3,0,10,1,1,13.56,13.56,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.42,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,2.86,2010,5,5,3,2,7,12,0,1,65.26333333,67.81,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.5,PG03,1.5,4.75,RM_type_A,Permanent,Male,1985,Y,0,0,0,level_4,3.12,2008,5,5,2,2,8,9,0,1,106.1133333,107.82,3,achiev_100%-150%,achiev_100%-150%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_C,Permanent,Female,1988,N,0,0,0,level_4,3.42,2011,2,2,1,3,2,0,3,1,,,,,,
JG04,1.5,PG03,1.5,1.42,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_3,3.52,2010,5,5,3,4,0,0,0,1,76.79,83.67,0,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.42,PG03,1.42,0.17,RM_type_B,Permanent,Female,1990,N,0,0,0,level_3,3.25,2011,2,2,4,4,0,3,0,1,25.365,36.19,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Male,1990,N,0,0,0,,,,5,5,3,3,15,3,0,1,85.30666667,87.72,1,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1.42,RM_type_A,Permanent,Male,1990,Y,0,0,0,,,,5,5,3,3,0,5,0,1,99.28666667,100.33,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Female,1989,N,0,0,0,level_4,3.04,2014,3,3,4,3,0,3,0,1,73.89333333,72.53,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,1.25,RM_type_A,Permanent,Female,1988,Y,0,0,0,level_4,3.27,2012,4,4,4,2,0,3,2,1,85.25333333,83.54,1,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_C,Permanent,Female,1985,Y,2,0,2,level_4,3.25,2011,6,6,3,4,1,2,1,1,92.95,99.6,3,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.42,PG03,1.42,1.5,RM_type_C,Permanent,Female,1992,N,0,0,0,level_4,3.64,2014,3,3,2,4,1,1,0,1,70.8,64.31,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1993,N,0,0,0,level_1,0,2011,4,4,2,3,2,0,0,1,106.3866667,107.87,3,achiev_50%-100%,achiev_> 1.5,reached
JG03,4.83,PG01,4.83,1.75,RM_type_B,Permanent,Male,1990,N,0,0,0,,,,5,5,4,3,0,11,0,1,,,,,,
JG04,1.5,PG03,1.5,1.92,RM_type_C,Permanent,Female,1989,Y,1,0,1,level_4,3.54,2011,5,5,3,3,0,4,2,1,100.2933333,91.88,3,achiev_> 1.5,achiev_< 50%,reached
JG04,2.42,PG03,2.42,2.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_4,3.44,2012,5,5,2,2,0,0,0,1,58.05333333,58.66,0,achiev_100%-150%,achiev_< 50%,not reached
JG05,4.5,PG06,2.5,1.5,RM_type_A,Permanent,Female,1973,Y,2,2,0,level_1,0,1992,25,25,8,8,0,6,0,1,68.48,62.37,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,1.5,RM_type_A,Permanent,Female,1984,Y,2,1,1,level_4,3.06,2007,6,6,4,5,1,5,2,1,71.07333333,66.33,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,8,PG04,5,0.5,RM_type_A,Permanent,Female,1971,Y,2,1,1,level_4,3.38,1994,22,22,6,7,1,6,4,1,82.21,87.47,1,achiev_< 50%,achiev_50%-100%,reached
JG05,8,PG06,5,1.5,RM_type_A,Permanent,Male,1975,Y,1,0,1,level_4,0,1999,16,17,7,5,1,0,0,1,10,10,0,,,
JG05,1.75,PG05,1.75,2.5,RM_type_A,Permanent,Male,1981,Y,1,0,1,level_4,3.21,2004,15,15,9,5,1,4,1,1,68.05666667,73.53,0,achiev_50%-100%,achiev_50%-100%,reached
JG04,2.33,PG03,2.33,0.5,RM_type_C,Permanent,Female,1983,Y,1,0,1,level_4,2.72,2006,7,7,3,4,0,3,1,1,50.15,55.92,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_3,3.1,2008,7,7,4,5,2,1,0,1,45.74,49.94,0,Tidak diberikan target,achiev_50%-100%,not reached
JG04,1.08,PG03,1.08,1.25,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.1,2014,1,1,1,2,0,2,0,1,,,,,,
JG04,1.75,PG03,1.75,2.08,RM_type_B,Permanent,Male,1983,Y,0,0,0,level_4,3.17,2011,6,6,3,3,1,8,4,1,33.82666667,10,0,,,
JG04,1.42,PG03,1.42,2.5,RM_type_B,Permanent,Female,1984,Y,2,0,2,level_4,2.85,2007,6,6,3,2,1,1,0,1,45.76666667,47.06,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,0.33,RM_type_A,Permanent,Male,1987,Y,0,0,0,,,,4,4,2,3,0,7,0,1,63.35,70.64,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,1.58,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_3,2.78,2013,2,2,1,2,0,3,0,1,,,,,,
JG04,1.25,PG03,1.25,2.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,2.88,2011,4,4,2,4,0,2,1,1,54.69666667,59.71,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.42,RM_type_A,Permanent,Female,1989,N,0,0,0,level_3,3.71,2010,4,4,2,3,0,4,0,1,69.56333333,75.24,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,1.33,RM_type_A,Permanent,Male,1991,Y,1,0,1,level_4,3.1,2013,2,2,2,4,0,2,4,1,40.16,40.16,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1985,Y,2,2,0,level_4,3.49,2009,6,6,4,3,1,4,0,1,58.98333333,57.43,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,1.42,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.1,2010,6,6,3,2,0,0,1,1,93.20666667,95.5,3,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_4,3.29,2012,7,7,4,3,0,3,0,1,75.54,72.61,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_3,3.35,2012,2,2,2,3,0,3,0,1,,,,,,
JG04,1.92,PG03,1.92,0,RM_type_A,Permanent,Male,1989,Y,2,1,1,level_4,3.2,2011,4,4,4,3,0,3,3,1,103.2666667,105.48,3,achiev_< 50%,achiev_> 1.5,reached
JG04,8,PG04,4.5,0,RM_type_B,Permanent,Female,1978,N,0,0,0,level_4,3.25,2002,15,16,9,6,0,2,0,1,44.46333333,48.54,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.92,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.14,2011,2,2,1,3,0,3,0,1,20,20,0,,,
JG04,1.92,PG03,1.92,1.42,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.25,2012,3,3,3,3,0,5,0,1,13.17666667,13.23,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,0,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.15,2013,3,3,3,2,0,3,1,1,51.90333333,53.53,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,2.86,2012,2,2,1,2,0,5,0,1,,,,,,
JG04,1.17,PG03,1.17,0.42,RM_type_B,Permanent,Female,1987,Y,1,0,1,level_4,3.39,2008,6,6,3,2,4,13,16,1,79.3,74.63,1,achiev_< 50%,achiev_100%-150%,reached
JG04,1.25,PG03,1.25,0.42,RM_type_A,Permanent,Male,1990,Y,1,1,0,level_4,2.93,2012,5,5,3,4,2,8,2,1,64.28333333,71.41,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,0.42,RM_type_A,Permanent,Female,1985,Y,0,0,0,,,,4,4,3,3,0,5,2,1,47.13666667,46.14,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,1.25,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.25,2011,4,4,2,2,0,11,0,1,56.27,56.19,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Female,1992,N,0,0,0,level_3,3.38,2014,1,1,2,2,0,0,0,1,,,,,,
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,2.9,2013,3,3,2,2,1,4,0,1,52.12333333,59.66,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,2.5,PG03,2.5,1.5,RM_type_C,Permanent,Male,1990,Y,1,0,1,level_3,2.87,2011,6,6,3,3,0,5,0,1,118.17,127.73,3,achiev_100%-150%,achiev_> 1.5,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,3.23,2013,3,3,2,2,1,4,0,1,28.40333333,58.93,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3.53,2012,4,4,2,2,2,3,0,1,65.27333333,65.87,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Female,1989,Y,2,2,0,level_4,3.21,2012,4,4,2,2,2,4,0,1,62.13666667,59.36,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.42,PG03,1.42,2.08,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_3,2.86,2011,2,2,1,2,1,3,0,1,20,20,0,,,
JG04,2.5,PG03,2.5,2.33,RM_type_A,Permanent,Female,1989,N,0,0,0,level_3,3.38,2010,6,6,3,3,4,0,1,1,62.55,47.76,1,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_3,3.26,2012,3,3,2,3,0,4,0,1,55.01666667,70.32,0,achiev_50%-100%,achiev_< 50%,reached
JG04,2.5,PG04,0,1.5,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_4,3.28,2007,7,7,4,4,0,0,0,1,97.17,101.76,3,achiev_50%-100%,achiev_50%-100%,reached
JG04,2.5,PG03,2.5,1.42,RM_type_B,Permanent,Male,1986,Y,2,2,0,,,,5,5,3,2,0,3,0,1,73.14666667,73.75,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.07,2010,4,4,3,2,2,3,1,1,91.96666667,102.34,3,achiev_50%-100%,achiev_50%-100%,reached
JG04,2.5,PG03,2.5,0.92,RM_type_A,Permanent,Male,1986,Y,1,1,0,,,,5,5,3,4,1,3,0,1,68.27666667,67.32,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_3,2.84,2011,6,6,3,4,0,3,0,1,94.71333333,97.9,3,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1991,Y,1,1,0,level_3,3.59,2013,3,3,2,2,0,3,0,1,33.04,44.91,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3,2012,2,2,4,5,0,0,3,1,,,,,,
JG04,1.83,PG03,1.83,0,RM_type_C,Permanent,Male,1984,N,0,0,0,level_4,3.12,2009,5,5,5,5,1,3,2,1,37.57666667,28.12,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.92,PG03,1.92,0.83,RM_type_A,Permanent,Male,1983,Y,0,0,0,level_3,3.12,2006,5,5,5,4,1,3,2,1,46.02,14.73,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.83,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.32,2013,2,2,3,4,0,1,0,1,,,,,,
JG04,1.92,PG03,1.92,1.5,RM_type_C,Permanent,Male,1983,Y,2,1,1,level_3,3.27,2008,7,7,4,3,0,3,0,1,80.70666667,89.8,1,achiev_100%-150%,achiev_100%-150%,not reached
JG04,1.33,PG03,1.33,1.5,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,3.14,2008,5,5,4,2,0,3,1,1,90.92,88.38,3,achiev_50%-100%,achiev_> 1.5,not reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Female,1988,Y,2,1,1,level_4,2.98,2010,5,5,5,4,0,4,5,1,42.66666667,45.77,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_4,2.85,2009,3,3,2,2,0,1,2,1,57.37666667,61.55,0,achiev_100%-150%,achiev_50%-100%,not reached
JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Female,1987,Y,0,0,0,level_4,3.44,2011,2,2,2,2,0,3,3,1,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,1991,Y,0,0,0,level_4,3.52,2012,5,5,3,2,0,8,4,1,81.88333333,79.82,0,achiev_< 50%,achiev_> 1.5,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_4,3.42,2014,2,2,2,2,0,3,0,1,20,20,0,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,2,1,1,level_4,3.03,2009,6,6,4,2,2,6,8,1,75.44,78.27,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,3.21,2012,4,4,4,3,3,6,0,1,40.25333333,39.82,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,2.5,PG03,2.5,0.5,RM_type_B,Permanent,Female,1986,Y,2,0,2,level_3,3,2008,7,7,5,4,0,0,0,1,98.75666667,113.72,2,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Female,1988,Y,0,0,0,level_3,3.09,2009,5,5,3,3,0,5,0,1,94.39333333,94.87,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.44,2014,1,1,2,2,0,0,0,1,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_4,3.13,2011,4,4,3,2,0,9,2,1,67.55,64.08,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,3.33,2014,3,3,3,3,0,0,0,1,76.63333333,84.19,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,3.14,2012,3,3,2,2,4,0,0,1,42.26666667,52.81,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Female,1989,Y,1,0,1,level_4,3.05,2014,4,4,3,2,0,3,0,1,45.54666667,53.35,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_3,3,2010,1,1,2,1,0,0,0,1,,,,,,
JG04,1.42,PG03,1.42,0.5,RM_type_C,Permanent,Male,1987,Y,1,1,0,level_4,3.38,2011,6,6,5,4,0,4,0,1,103.2733333,106.29,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.42,PG03,1.42,1.5,RM_type_C,Permanent,Male,1984,N,0,0,0,level_3,3.16,2007,7,7,5,5,0,3,2,1,,,,,,
JG04,1.92,PG03,1.92,3.5,RM_type_A,Permanent,Female,1983,Y,2,1,1,level_4,3.45,2006,5,5,2,2,0,3,1,1,71.60333333,72.47,0,achiev_50%-100%,achiev_< 50%,reached
JG05,3.17,PG06,1,0.17,RM_type_A,Permanent,Female,1980,Y,1,1,0,level_4,0,2004,15,15,11,8,1,7,0,1,34.07,34.07,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.17,RM_type_A,Permanent,Male,1990,Y,0,0,0,level_4,3.06,2012,4,4,4,3,0,4,0,1,48.43333333,51.18,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,0.17,RM_type_A,Permanent,Male,1992,N,0,0,0,level_4,3.33,2014,4,4,5,4,0,7,0,1,55.80333333,59.14,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.92,PG03,1.92,2,RM_type_A,Permanent,Male,1989,Y,2,0,2,level_4,0,2013,5,5,4,2,1,5,4,1,30.19666667,60.59,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_4,3.12,2012,3,3,2,3,1,3,0,1,31.13,63.39,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,0.17,RM_type_A,Permanent,Male,1989,N,0,0,0,level_4,3.41,2012,4,4,3,2,3,0,0,1,87.77666667,92.69,2,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1991,Y,1,1,0,level_4,3.12,2014,3,3,2,2,0,9,2,1,13.03666667,13.05,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.41,2013,3,3,2,2,0,0,0,1,13,13,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,0.92,RM_type_B,Permanent,Female,1983,Y,0,0,0,level_3,2.84,2006,6,6,3,2,1,10,1,1,70.43333333,83.27,0,achiev_50%-100%,achiev_50%-100%,reached
JG04,2.5,PG03,2.5,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,,,,5,5,5,3,0,1,2,1,54.89666667,63.56,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,2.17,PG03,2.17,1.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_3,3.16,2008,6,6,5,4,3,3,0,1,46.17333333,44.79,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Female,1986,Y,2,1,1,level_4,3.15,2008,6,6,4,2,2,2,0,1,52.86666667,78.75,0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.92,PG03,1.92,1.25,RM_type_A,Permanent,Male,1988,Y,2,1,1,level_4,3.17,2010,6,6,3,3,1,0,1,1,58.94,60.89,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,3.37,2012,2,2,2,2,0,0,0,1,20,20,0,,,
JG04,2.17,PG03,2.17,0.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_3,3.01,2010,6,6,6,4,4,1,0,1,33.03,20,0,,,
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Female,1991,N,0,0,0,level_4,3.22,2014,3,3,3,3,0,3,3,1,40.55,40.03,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.24,2013,1,1,1,1,0,0,1,1,,,,,,
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,3.07,2013,2,2,2,2,0,3,0,1,,,,,,
JG04,2.42,PG03,2.42,0.5,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_3,2.87,2008,6,6,8,4,1,2,3,1,58.22,67.51,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.08,PG03,1.08,1.25,RM_type_B,Permanent,Male,1992,N,0,0,0,level_3,3.04,2015,1,1,1,2,0,0,0,1,,,,,,
JG04,1.33,PG03,1.33,1.42,RM_type_A,Permanent,Male,1989,N,0,0,0,level_4,2.78,2013,5,5,3,2,0,6,4,1,49.49,51.56,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.75,PG03,1.75,2.83,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_3,3.19,2013,4,4,2,2,1,3,0,1,76.80333333,68.63,1,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.33,PG03,1.33,2,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_3,3.4,2013,2,2,1,3,0,3,2,1,,,,,,
JG04,2.17,PG03,2.17,0,RM_type_A,Permanent,Male,1985,Y,0,0,0,level_4,3.29,2007,5,5,3,4,1,0,2,1,106.0266667,105.73,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,2.25,RM_type_A,Permanent,Male,1989,N,0,0,0,level_4,3.01,2012,3,3,2,5,0,5,0,1,42.49,101.46,1,achiev_< 50%,achiev_> 1.5,reached
JG04,1.83,PG03,1.83,2.75,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,3.25,2014,3,3,1,2,0,0,0,1,52,52,0,achiev_< 50%,achiev_> 1.5,reached
JG04,2.42,PG03,2.42,1.42,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,3.23,2009,6,6,3,5,0,2,4,1,97.49666667,97.34,3,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1984,Y,0,0,0,level_3,3.25,2006,7,7,6,4,0,3,0,1,25.12333333,55.37,0,achiev_< 50%,achiev_< 50%,reached
JG04,2.17,PG03,2.17,0.5,RM_type_A,Permanent,Female,1987,N,0,0,0,level_4,3.33,2009,6,6,4,2,5,11,0,1,45.94666667,68.23,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.1,2014,1,1,2,2,0,1,0,1,,,,,,
JG04,1.25,PG03,1.25,0.25,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.04,2013,2,2,2,3,0,0,1,1,20,20,0,,,
JG04,1.25,PG03,1.25,0.17,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_3,3.13,2011,2,2,2,2,0,0,1,1,,,,,,
JG04,1.92,PG03,1.92,1.42,RM_type_C,Permanent,Male,1988,Y,0,0,0,level_4,3.41,2011,5,5,4,4,3,4,0,1,108.0533333,112.43,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.92,PG03,1.92,2,RM_type_A,Permanent,Female,1989,Y,1,0,1,level_3,2.73,2009,6,6,2,5,2,1,3,1,55.3,33.91,1,achiev_< 50%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,1.42,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.21,2012,3,3,2,2,0,3,0,1,53.11,59.12,0,achiev_50%-100%,achiev_< 50%,reached
JG04,7.25,PG04,4,0.5,RM_type_A,Permanent,Female,1984,Y,0,0,0,level_3,3.54,2005,7,7,4,3,1,0,0,1,40.86,32.94,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,2.83,RM_type_A,Permanent,Male,1987,N,0,0,0,level_4,3.22,2010,5,5,2,3,4,6,1,1,54.94333333,63.56,0,achiev_< 50%,achiev_50%-100%,reached
JG04,1.92,PG03,1.92,2.25,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,3.03,2009,5,5,3,3,0,4,0,1,63.14666667,41.85,1,achiev_< 50%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,1.75,RM_type_B,Permanent,Male,1985,N,0,0,0,level_3,3.26,2010,2,2,1,2,0,0,0,1,,,,,,
JG04,1.25,PG03,1.25,1.42,RM_type_A,Permanent,Male,1983,Y,2,1,1,level_3,3.34,2006,7,7,3,3,5,0,0,1,62.35333333,68.49,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Male,1988,Y,0,0,0,level_4,3.05,2012,2,2,1,2,0,1,0,1,,,,,,
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,3.08,2011,6,6,3,4,0,0,2,1,61.49,62.05,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Female,1990,Y,2,2,0,level_4,3.45,2012,4,4,6,4,0,0,0,1,45.81333333,53.36,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Female,1987,Y,2,1,1,level_4,3.23,2009,5,5,3,2,0,14,0,1,44.51333333,46.89,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1986,Y,2,0,2,level_4,3.05,2008,5,5,3,4,0,3,0,1,65.64,65.08,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,1990,Y,1,0,1,,,,5,5,4,3,0,0,0,1,30.56666667,13,0,achiev_< 50%,achiev_< 50%,reached
